formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C14H27NO7	[M + H]+	C14H28NO7+	Amino acids and Peptides	0.467	Aminosugars and aminoglycosides	0.185	Cyanogenic glycosides	0.081	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.552			Carbohydrates and carbohydrate conjugates	0.552	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	322.186	534	8.895	857342087616634689	857336450796244628	857336450796244627	9255	
1	C12H17Cl2N3O5	[M + Na]+	C12H17Cl2N3NaO5+	Carbohydrates	0.355	Nucleosides	0.223	Pyrimidine nucleosides	0.038	Organoheterocyclic compounds	0.993	Triazines	0.678	1,3,5-triazines	0.679	Alkoxy-S-triazines	0.773	Alkoxy-S-triazines	0.773	Organic compounds; Organoheterocyclic compounds; Triazines; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Carboxylic acid esters; Organochlorides; Aminotriazines; Aryl halides; Organic oxides; 1,3,5-triazines; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Alkoxy-S-triazines; Organic nitrogen compounds; Chemical entities	376.045	534	8.895	857342266193321883	857336450863353496	857336450863353495	9264	
1	C9H20N2O	[M + H]+	C9H21N2O+	Alkaloids	0.526	Fatty amides	0.308	Polyamines	0.189	Organic acids and derivatives	0.759	Organic carbonic acids and derivatives	0.645	Ureas	0.625			Ureas	0.625	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	173.165	536	8.925	857342163541925773	857336450917879452	857336450917879451	9231	
1	C9H19NOS	[M + H]+	C9H20NOS+	Fatty acids	0.598	Fatty amides	0.339	Primary amides	0.216	Organosulfur compounds	0.909	Thiocarbonyl compounds	0.536	Thiocarbamic acid derivatives	0.692			Thiocarbamic acid derivatives	0.692	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Thiocarbonyl compounds; Thiocarbamic acid derivatives; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	190.126	536	8.940	857342354936406343	857336450980794016	857336450980794015	9341	
1	C19H37N5O2	[M + H]+	C19H38N5O2+	Alkaloids	0.884	Pseudoalkaloids (transamidation)	0.245	Purine alkaloids	0.024	Organoheterocyclic compounds	0.962	Triazines	0.807	Aminotriazines	0.752	1,3,5-triazine-2,4-diamines	0.538	1,3,5-triazine-2,4-diamines	0.538	Organic compounds; Organoheterocyclic compounds; Triazines; Ethers; Organonitrogen compounds; Organooxygen compounds; Dialkyl ethers; Aminotriazines; Amines; Tertiary amines; N-aliphatic s-triazines; 1,3,5-triazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 1,3,5-triazine-2,4-diamines; Chemical entities	368.301	538	8.958	857342355221619035	857336451039514276	857336451039514275	9362	
1	C12H15FN3	[M + H]+	C12H16FN3+	Alkaloids	0.884	Pseudoalkaloids (transamidation)	0.043	Imidazole alkaloids	0.032	Benzenoids	0.896	Benzene and substituted derivatives	0.923	Halobenzenes	0.934	Fluorobenzenes	0.919	Fluorobenzenes	0.919	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Organohalogen compounds; Organonitrogen compounds; Azoles; Aryl fluorides; Fluorobenzenes; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	221.133	538	8.973	857342364507808494	857336451098234536	857336451098234535	9342	
1	C11H21NO3	[M + H]+	C11H22NO3+	Fatty acids	0.947	Fatty amides	0.930	N-acyl amines	0.931	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.947	Amino acids and derivatives	0.945	N-acyl-alpha amino acids and derivatives	0.750	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	216.160	543	9.049	857342396569076798	857336451148566188	857336451148566187	9475	
1	C10H17NO3	[M + H]+	C10H18NO3+	Amino acids and Peptides	0.803	Small peptides	0.255	Aminoacids	0.108	Lipids and lipid-like molecules	0.680	Fatty Acyls	0.678	Fatty acids and conjugates	0.503			Fatty acids and conjugates	0.503	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	200.128	548	9.129	857342401803569484	857336451211480752	857336451211480751	9562	
1	C10H18O4	[M - H2O + H]+	C10H17O3+	Fatty acids	0.996	Fatty Acids and Conjugates	0.958	Dicarboxylic acids	0.930	Lipids and lipid-like molecules	0.997	Fatty Acyls	0.995	Fatty acids and conjugates	0.772	Medium-chain fatty acids	0.676	Medium-chain fatty acids	0.676	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Medium-chain fatty acids; Methyl esters; Fatty acid methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	185.117	553	9.213	857342396569076794	857336451333115576	857336451333115575	9667	
1	C11H17NO4Se	[M + H]+	C11H18NO4Se+	Amino acids and Peptides	0.570	Small peptides	0.358	Aminoacids	0.102	Organic acids and derivatives	0.930	Carboxylic acids and derivatives	0.899	Amino acids, peptides, and analogues	0.735	Amino acids and derivatives	0.735	Alpha amino acids and derivatives	0.548	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organometallic compounds; Carboxylic acid derivatives; Organometalloid compounds; Carbonyl compounds; Selenoethers; Organoselenium compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	302.045	553	9.214	857342403032500880	857336451396030140	857336451396030139	9663	
1	C10H18O4	[M + H]+	C10H19O4+	Fatty acids	0.995	Fatty Acids and Conjugates	0.933	Dicarboxylic acids	0.913	Lipids and lipid-like molecules	0.995	Fatty Acyls	0.994	Fatty acids and conjugates	0.684	Medium-chain fatty acids	0.579	Medium-chain fatty acids	0.579	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Medium-chain fatty acids; Methyl esters; Fatty acid methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	203.128	553	9.214	857342365539607293	857336451450556096	857336451446361791	9662	
1	C9H13FN2O3	[M + H]+	C9H14FN2O3+	Amino acids and Peptides	0.215	Small peptides	0.361	Aminoacids	0.146	Organohalogen compounds	0.995	Aryl halides	0.324	Aryl fluorides	0.577			Aryl fluorides	0.577	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl fluorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organofluorides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	217.097	553	9.215	857342462683908064	857336451509276356	857336451509276355	9675	
1	C8H12O	[M + H]+	C8H13O+	Fatty acids	0.916	Fatty acyls	0.829	Fatty aldehydes	0.840	Organic oxygen compounds	0.990	Organooxygen compounds	0.987	Carbonyl compounds	0.801			Carbonyl compounds	0.801	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	125.096	554	9.226	857342444723898148	857336451584773832	857336451584773831	9665	
1	C23H31NO6	[M + H]+	C23H32NO6+	Amino acids and Peptides	0.296	Small peptides	0.351	Aminoacids	0.088	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.996	Amino acids, peptides, and analogues	0.965	Amino acids and derivatives	0.965	Proline and derivatives	0.534	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Pyrrolidine carboxylic acids; Benzenoids; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	418.223	554	9.241	857342452311394168	857336451660271308	857336451660271307	9709	
1	C14H31NO3	[M + H]+	C14H32NO3+	Fatty acids	0.974	Spingolipids	0.570	Sphingoid bases	0.921	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.992	Alkanolamines	0.956	1,2-aminoalcohols	0.949	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	262.238	561	9.346	857342447794128715	857336451735768784	857336451735768783	9808	
1	C8H16OS3	[M + H]+	C8H17OS3+	Fatty acids	0.854	Monoterpenoids	0.664	Thia fatty acids	0.213	Organic acids and derivatives	0.065	Thiosulfinic acid esters	0.660					Thiosulfinic acid esters	0.660	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Sulfoxides; Thiosulfinic acid esters; Sulfinyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	225.044	561	9.348	857342456379869096	857336451811266260	857336451811266259	9811	
1	C20H37N5O3	[M + H]+	C20H38N5O3+	Amino acids and Peptides	0.630	Small peptides	0.526	Dipeptides	0.090	Organic acids and derivatives	0.938	Carboxylic acids and derivatives	0.909	Amino acids, peptides, and analogues	0.677	Amino acids and derivatives	0.665	Amino acids and derivatives	0.665	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	396.296	564	9.399	857342448389719898	857336451882569432	857336451882569431	9884	
1	C18H30N4O3	[M + H3N + H]+	C18H34N5O3+	Amino acids and Peptides	0.812	Small peptides	0.829	Dipeptides	0.296	Organic acids and derivatives	0.982	Carboxylic acids and derivatives	0.953	Amino acids, peptides, and analogues	0.788	Amino acids and derivatives	0.783	Amino acids and derivatives	0.783	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	368.264	564	9.399	857342446250624821	857336451953872604	857336451953872603	9887	
1	C17H34O7	[M + H]+	C17H35O7+	Fatty acids	0.824	Fatty acyls	0.272	Fatty alcohols	0.161	Lipids and lipid-like molecules	0.629	Fatty Acyls	0.621					Fatty Acyls	0.621	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	351.238	564	9.402	857342448079341391	857336452029370080	857336452025175775	9885	
1	C19H23NO4	[M + H]+	C19H24NO4+	Amino acids and Peptides	0.265	Tyrosine alkaloids	0.165	Phenylethylamines	0.151	Organic acids and derivatives	0.945	Carboxylic acids and derivatives	0.928	Amino acids, peptides, and analogues	0.595	Amino acids and derivatives	0.593	Amino acids and derivatives	0.593	Organic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Alkanolamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	330.170	565	9.414	857342453208975236	857336452100673252	857336452100673251	9906	
1	C14H31N	[M + H]+	C14H32N+	Fatty acids	0.979	Fatty acyls	0.865	Sphingoid bases	0.727	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.998	Amines	0.889	Primary amines	0.608	Monoalkylamines	0.597	Organic compounds; Organonitrogen compounds; Monoalkylamines; Amines; Primary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	214.253	568	9.466	857342448200976217	857336452176170728	857336452171976423	9960	
1	C18H22N2	[M + H]+	C18H23N2+	Alkaloids	0.973	Tryptophan alkaloids	0.955	Corynanthe type	0.356	Benzenoids	0.981	Benzene and substituted derivatives	0.575	Aniline and substituted anilines	0.582			Aniline and substituted anilines	0.582	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Aniline and substituted anilines; Benzene and substituted derivatives; Benzenoids; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	267.186	569	9.483	857342470669862960	857336452260056812	857336452255862507	9971	
1	C15H24FN2O	[M + H]+	C15H25FN2O+	Alkaloids	0.758	Pseudoalkaloids (transamidation)	0.043	Pyrroloindole alkaloids	0.026	Benzenoids	0.994	Phenol ethers	0.511					Phenol ethers	0.511	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Ethers; Organohalogen compounds; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Organofluorides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Aryl halides; Dialkylarylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	268.194	570	9.503	857342459244578738	857336452335554288	857336452335554287	10012	
